timestamp,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),carbon_intensity,Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-03 22:00:00,Australia,Australia,AU,388.93,438.12,47.49,47.49,,false,
2022-01-03 23:00:00,Australia,Australia,AU,368.94,418.72,50.05,50.05,,false,
2022-01-04 00:00:00,Australia,Australia,AU,354.92,404.92,51.91,51.91,,false,
2022-01-04 01:00:00,Australia,Australia,AU,349.24,399.32,52.73,52.73,,false,
2022-01-04 02:00:00,Australia,Australia,AU,346.43,396.58,53.13,53.13,,false,
2022-01-04 03:00:00,Australia,Australia,AU,350.07,400.51,52.43,52.43,,false,
2022-01-04 04:00:00,Australia,Australia,AU,356.48,407.53,51.09,51.09,,false,
2022-01-04 05:00:00,Australia,Australia,AU,377.59,429.96,47.51,47.51,,false,
2022-01-04 06:00:00,Australia,Australia,AU,391.73,444.41,45.17,45.17,,false,
2022-01-04 07:00:00,Australia,Australia,AU,421.01,474.48,40.32,40.32,,false,
2022-01-04 08:00:00,Australia,Australia,AU,467.97,522.95,32.95,32.95,,false,
2022-01-04 09:00:00,Australia,Australia,AU,508.93,565.55,26.6,26.6,,false,
2022-01-04 10:00:00,Australia,Australia,AU,518.63,575.17,25.27,25.27,,false,
2022-01-04 11:00:00,Australia,Australia,AU,527.94,583.75,24.63,24.63,,false,
2022-01-04 12:00:00,Australia,Australia,AU,534.86,590.02,24.3,24.3,,false,
2022-01-04 13:00:00,Australia,Australia,AU,544.2,598.01,24.11,24.11,,false,
2022-01-04 14:00:00,Australia,Australia,AU,540.03,592.43,25.35,25.35,,false,
2022-01-04 15:00:00,Australia,Australia,AU,529.55,580.73,27.03,27.03,,false,
2022-01-04 16:00:00,Australia,Australia,AU,523.79,574.35,27.92,27.92,,false,
2022-01-04 17:00:00,Australia,Australia,AU,527.22,577.75,27.64,27.64,,false,
2022-01-04 18:00:00,Australia,Australia,AU,527.71,578.04,27.73,27.73,,false,
2022-01-04 19:00:00,Australia,Australia,AU,530.59,581.21,27.38,27.38,,false,
2022-01-04 20:00:00,Australia,Australia,AU,491.9,542.06,32.75,32.75,,false,
2022-01-04 21:00:00,Australia,Australia,AU,437.0,486.64,40.21,40.21,,false,
2022-01-04 22:00:00,Australia,Australia,AU,398.71,448.14,45.2,45.2,,false,
2022-01-04 23:00:00,Australia,Australia,AU,378.93,428.52,47.82,47.82,,false,
2022-01-05 00:00:00,Australia,Australia,AU,371.87,421.86,48.9,48.9,,false,
2022-01-05 01:00:00,Australia,Australia,AU,364.39,414.61,49.96,49.96,,false,
2022-01-05 02:00:00,Australia,Australia,AU,362.57,413.45,49.95,49.95,,false,
2022-01-05 03:00:00,Australia,Australia,AU,370.08,421.17,48.97,48.97,,false,
2022-01-05 04:00:00,Australia,Australia,AU,374.37,425.73,47.96,47.96,,false,
2022-01-05 05:00:00,Australia,Australia,AU,387.4,439.16,45.73,45.73,,false,
2022-01-05 06:00:00,Australia,Australia,AU,403.53,455.66,43.15,43.15,,false,
2022-01-05 07:00:00,Australia,Australia,AU,431.79,484.44,39.07,39.07,,false,
2022-01-05 08:00:00,Australia,Australia,AU,470.86,524.37,33.17,33.17,,false,
2022-01-05 09:00:00,Australia,Australia,AU,489.2,542.79,30.18,30.18,,false,
2022-01-05 10:00:00,Australia,Australia,AU,504.2,558.6,27.88,27.88,,false,
2022-01-05 11:00:00,Australia,Australia,AU,521.41,576.07,25.94,25.94,,false,
2022-01-05 12:00:00,Australia,Australia,AU,533.77,587.71,25.16,25.16,,false,
2022-01-05 13:00:00,Australia,Australia,AU,543.72,597.76,24.19,24.19,,false,
2022-01-05 14:00:00,Australia,Australia,AU,541.67,595.02,24.76,24.76,,false,
2022-01-05 15:00:00,Australia,Australia,AU,555.09,607.98,23.7,23.7,,false,
2022-01-05 16:00:00,Australia,Australia,AU,560.31,612.49,23.54,23.54,,false,
2022-01-05 17:00:00,Australia,Australia,AU,556.63,608.73,23.94,23.94,,false,
